"";"nomHotel";"notapersona";"data";"estrelles";"notaHotel";"TipusHabitacio";"DuradaEstancia";"Nits";"ProcedenciaComentari";"TipusViatge";"Acompanyament";"ViajaConMascota";"Season";"recomanar"
"1738";"Hostal Fernando";8,8;2018-06-01;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"1739";"Hostal Fernando";10;2018-05-30;"2";8,5;"Habitacio Individual";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"1740";"Hostal Fernando";8,8;2018-05-27;"2";8,5;"Habitacio Individual";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"1741";"Hostal Fernando";7,9;2018-05-21;"2";8,5;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"SEGON TRIMESTRE";1
"1742";"Hostal Fernando";9,2;2019-03-03;"2";8,5;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1743";"Hostal Fernando";10;2018-05-17;"2";8,5;"Habitacio Individual";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"1744";"Hostal Fernando";9,6;2018-05-10;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"1745";"Hostal Fernando";10;2018-05-01;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"1746";"Hostal Fernando";8,3;2018-04-17;"2";8,5;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"1747";"Hostal Fernando";9,2;2018-04-16;"2";8,5;"Habitacio Individual";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"1748";"Hostal Fernando";6,7;2018-04-12;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"1749";"Hostal Fernando";5,4;2018-04-09;"2";8,5;"Altres";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"1750";"Hostal Fernando";7,1;2018-04-06;"2";8,5;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"1751";"Hostal Fernando";6,7;2018-04-03;"2";8,5;"Habitacio Individual";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"1752";"Hostal Fernando";8,3;2018-03-25;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";1
"1753";"Hostal Fernando";8,8;2019-03-03;"2";8,5;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1754";"Hostal Fernando";9,2;2018-03-12;"2";8,5;"Altres";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"PRIMER TRIMESTRE";0
"1755";"Hostal Fernando";7,9;2018-03-06;"2";8,5;"Habitacio Individual";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"1756";"Hostal Fernando";8,3;2018-03-06;"2";8,5;"Altres";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"PRIMER TRIMESTRE";1
"1757";"Hostal Fernando";10;2018-03-05;"2";8,5;"Habitacio Individual";"Mesde7";8;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"1758";"Hostal Fernando";9,6;2018-02-28;"2";8,5;"Altres";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1759";"Hostal Fernando";8,8;2018-02-24;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1760";"Hostal Fernando";10;2019-03-01;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"PRIMER TRIMESTRE";0
"1761";"Hostal Fernando";7,9;2019-02-23;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"1762";"Hostal Fernando";9,2;2018-02-21;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1763";"Hostal Fernando";7,9;2018-01-26;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"PRIMER TRIMESTRE";1
"1764";"Hostal Fernando";10;2018-01-25;"2";8,5;"Habitacio Individual";"Dos nits";2;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"1765";"Hostal Fernando";9,2;2018-01-24;"2";8,5;"Altres";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"PRIMER TRIMESTRE";0
"1766";"Hostal Fernando";7,9;2018-01-24;"2";8,5;"Habitacio Individual";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"1767";"Hostal Fernando";9,2;2018-01-19;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1768";"Hostal Fernando";7,5;2018-01-04;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"1769";"Hostal Fernando";10;2018-01-03;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1770";"Hostal Fernando";8,3;2017-12-31;"2";8,5;"Altres";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";1
"1772";"Hostal Fernando";9,6;2017-12-28;"2";8,5;"Altres";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"1773";"Hostal Fernando";8,3;2018-02-21;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"1774";"Hostal Fernando";10;2017-12-15;"2";8,5;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"1775";"Hostal Fernando";10;2017-12-12;"2";8,5;"Habitacio Triple";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"1776";"Hostal Fernando";8,8;2017-12-01;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"1777";"Hostal Fernando";8,3;2017-11-27;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1778";"Hostal Fernando";7,9;2017-11-27;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1779";"Hostal Fernando";10;2017-11-27;"2";8,5;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"1780";"Hostal Fernando";9,6;2017-11-26;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"1782";"Hostal Fernando";7,9;2017-11-24;"2";8,5;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1783";"Hostal Fernando";8,3;2017-11-22;"2";8,5;"Habitacio Individual";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"1784";"Hostal Fernando";9,2;2018-02-16;"2";8,5;"Altres";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1785";"Hostal Fernando";5;2017-11-19;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1786";"Hostal Fernando";6,3;2017-11-19;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1788";"Hostal Fernando";9,2;2017-11-13;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";5;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"1789";"Hostal Fernando";8,3;2017-11-11;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1790";"Hostal Fernando";10;2017-11-10;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"1791";"Hostal Fernando";7,9;2017-11-10;"2";8,5;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Grupo";"N";"QUART TRIMESTRE";1
"1792";"Hostal Fernando";6,7;2017-11-08;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1794";"Hostal Fernando";8,3;2017-10-16;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"1795";"Hostal Fernando";9,6;2018-02-15;"2";8,5;"Habitacio Doble";"Estanciade6noches";6;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1796";"Hostal Fernando";7,9;2017-10-06;"2";8,5;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"1797";"Hostal Fernando";7,9;2017-09-29;"2";8,5;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"1798";"Hostal Fernando";7,5;2017-09-04;"2";8,5;"Altres";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"1799";"Hostal Fernando";10;2017-08-28;"2";8,5;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"1800";"Hostal Fernando";7,9;2017-08-20;"2";8,5;"Habitacio Triple";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"1801";"Hostal Fernando";4,6;2017-08-13;"2";8,5;"Altres";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";1
"1802";"Hostal Fernando";5,8;2017-07-30;"2";8,5;"Habitacio Individual";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"TERCER TRIMESTRE";1
"1803";"Hostal Fernando";8,3;2017-07-28;"2";8,5;"Habitacio Individual";"De 6 a 7 Nits";7;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";1
"1804";"Hostal Fernando";7,5;2017-07-24;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"1805";"Hostal Fernando";7,1;2017-07-24;"2";8,5;"Altres";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"1806";"Hostal Fernando";10;2018-02-15;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1807";"Hostal Fernando";7,5;2017-07-18;"2";8,5;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"1808";"Hostal Fernando";7,5;2017-07-02;"2";8,5;"Habitacio Individual";"Dos nits";2;"EnviadoporWeb";"SenseInformar";"Personaqueviajasola";"N";"TERCER TRIMESTRE";1
"1809";"Hostal Fernando";10;2017-06-27;"2";8,5;"Habitacio Individual";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"1810";"Hostal Fernando";10;2017-06-19;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";0
"1811";"Hostal Fernando";9,2;2017-06-17;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"1812";"Hostal Fernando";6,7;2017-06-17;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"1813";"Hostal Fernando";8,3;2017-06-14;"2";8,5;"Habitacio Individual";"De 6 a 7 Nits";7;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"1814";"Hostal Fernando";5,4;2017-05-28;"2";8,5;"Altres";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";1
"1815";"Hostal Fernando";9,6;2017-05-25;"2";8,5;"Altres";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";0
"1816";"Hostal Fernando";10;2017-04-27;"2";8,5;"Habitacio Individual";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"1817";"Hostal Fernando";8,8;2018-02-12;"2";8,5;"Altres";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1818";"Hostal Fernando";10;2017-04-24;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"1819";"Hostal Fernando";9,2;2019-04-13;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"1820";"Hostal Fernando";9,2;2019-04-07;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"1821";"Hostal Fernando";10;2019-04-06;"2";8,5;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"1822";"Hostal Fernando";9,2;2019-04-06;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";0
"1823";"Hostal Fernando";10;2019-04-05;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"1824";"Hostal Fernando";10;2019-04-04;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"1825";"Hostal Fernando";7,9;2019-04-04;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"1826";"Hostal Fernando";7,5;2019-04-02;"2";8,5;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Grupo";"N";"SEGON TRIMESTRE";1
"1827";"Hostal Fernando";9,2;2019-03-22;"2";8,5;"Altres";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1828";"Hostal Fernando";7,1;2018-02-05;"2";8,5;"Habitacio Individual";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"1829";"Hostal Fernando";9,5;2019-03-22;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1830";"Hostal Fernando";8,8;2019-03-20;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"PRIMER TRIMESTRE";0
"1831";"Hostal Fernando";10;2019-03-13;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1832";"Hostal Fernando";7,9;2019-03-08;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"1833";"Hostal Fernando";10;2019-03-06;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1834";"Hostal Fernando";9,6;2019-03-06;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"PRIMER TRIMESTRE";0
"1835";"Hostal Fernando";10;2018-02-04;"2";8,5;"Habitacio Individual";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"1836";"Hostal Fernando";7,9;2018-01-31;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"1837";"Hostal Fernando";9,2;2019-03-04;"2";8,5;"Habitacio Individual";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"1838";"Hostal Fernando";10;2019-02-18;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1839";"Hostal Fernando";10;2019-02-17;"2";8,5;"Habitacio Individual";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"1840";"Hostal Fernando";10;2019-02-11;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1841";"Hostal Fernando";9,2;2019-02-09;"2";8,5;"Habitacio Individual";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"1842";"Hostal Fernando";8,8;2019-02-07;"2";8,5;"Habitacio Individual";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"1843";"Hostal Fernando";10;2019-01-31;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1844";"Hostal Fernando";10;2019-01-31;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1845";"Hostal Fernando";10;2019-01-30;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1846";"Hostal Fernando";10;2019-01-29;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1847";"Hostal Fernando";10;2019-01-28;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1848";"Hostal Fernando";10;2019-03-04;"2";8,5;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1849";"Hostal Fernando";7,5;2019-01-27;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"1850";"Hostal Fernando";10;2019-01-24;"2";8,5;"Altres";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1851";"Hostal Fernando";9,2;2019-01-21;"2";8,5;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1852";"Hostal Fernando";10;2019-01-19;"2";8,5;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1853";"Hostal Fernando";8,3;2019-01-17;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"1854";"Hostal Fernando";8,3;2019-01-16;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"1855";"Hostal Fernando";5;2019-01-14;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"PRIMER TRIMESTRE";1
"1856";"Hostal Fernando";9,6;2019-01-09;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1857";"Hostal Fernando";7,1;2019-01-08;"2";8,5;"Altres";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"1858";"Hostal Fernando";10;2019-01-07;"2";8,5;"Altres";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"1859";"Hostal Fernando";9,6;2019-03-04;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1860";"Hostal Fernando";8,5;2019-01-06;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"1861";"Hostal Fernando";10;2019-01-04;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"1862";"Hostal Fernando";7,5;2019-01-01;"2";8,5;"Altres";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"PRIMER TRIMESTRE";1
"1863";"Hostal Fernando";7,5;2019-01-01;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"1864";"Hostal Fernando";7,1;2018-12-31;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1865";"Hostal Fernando";8,8;2018-12-28;"2";8,5;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"QUART TRIMESTRE";0
"1866";"Hostal Fernando";10;2018-12-26;"2";8,5;"Habitacio Triple";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"1867";"Hostal Fernando";9,6;2018-12-23;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"1868";"Hostal Fernando";7,1;2018-12-22;"2";8,5;"Habitacio Triple";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";1
"1869";"Hostal Fernando";10;2018-12-19;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"1870";"Hostal Fernando";6,3;2019-03-02;"2";8,5;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"1871";"Hostal Fernando";9,2;2018-12-15;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";0
"1872";"Hostal Fernando";8,3;2018-12-15;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";1
"1873";"Hostal Fernando";7,5;2018-12-11;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1874";"Hostal Fernando";8,8;2018-12-10;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"1875";"Hostal Fernando";5,4;2018-12-03;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"1876";"Hostal Fernando";8,8;2018-12-02;"2";8,5;"Habitacio Individual";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"1877";"Hostal Fernando";9,2;2018-12-01;"2";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"1878";"Hostal Fernando";8,8;2018-11-30;"2";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"1879";"Hostal Fernando";7,9;2018-11-29;"2";8,5;"Habitacio Individual";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"1880";"Hostal Fernando";9,6;2018-11-28;"2";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
